flight_id,date_key,airline_key,origin_key,dest_key,op_carrier_fl_num,crs_dep_time,dep_time,dep_delay,crs_arr_time,arr_time,arr_delay,taxi_out,taxi_in,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,cancelled,diverted,cancellation_code
2808,20240331,14,184,136,1626.0,1625,1631.0,6.0,1805,1753.0,-12.0,10.0,6.0,160.0,142.0,126.0,849.0,0,0,0,0,0,0,0,
2809,20240812,14,51,209,4709.0,1510,1505.0,-5.0,1635,1625.0,-10.0,14.0,3.0,85.0,80.0,63.0,399.0,0,0,0,0,0,0,0,
2810,20240910,13,129,135,200.0,700,942.0,162.0,1825,2057.0,152.0,21.0,7.0,445.0,435.0,407.0,3801.0,152,0,0,0,0,0,0,
2811,20240103,14,216,20,2847.0,1620,1707.0,47.0,1910,1933.0,23.0,12.0,4.0,170.0,146.0,130.0,977.0,10,0,0,0,13,0,0,
2812,20240228,14,184,31,995.0,1635,1635.0,0.0,1715,1711.0,-4.0,16.0,3.0,100.0,96.0,77.0,479.0,0,0,0,0,0,0,0,
2813,20240707,14,35,163,2710.0,600,600.0,0.0,835,822.0,-13.0,10.0,6.0,155.0,142.0,126.0,954.0,0,0,0,0,0,0,0,
2814,20241025,2,216,224,869.0,630,623.0,-7.0,932,926.0,-6.0,28.0,4.0,122.0,123.0,91.0,678.0,0,0,0,0,0,0,0,
2815,20240328,6,293,163,1257.0,800,849.0,49.0,1017,1208.0,111.0,71.0,7.0,317.0,379.0,301.0,1984.0,49,0,62,0,0,0,0,
2816,20241208,6,82,163,2349.0,1320,1319.0,-1.0,1431,1414.0,-17.0,14.0,6.0,131.0,115.0,95.0,628.0,0,0,0,0,0,0,0,
2817,20240413,12,225,202,3140.0,1735,1739.0,4.0,1931,1929.0,-2.0,11.0,3.0,116.0,110.0,96.0,598.0,0,0,0,0,0,0,0,
2818,20240705,5,18,83,31.0,1800,1839.0,39.0,1921,1955.0,34.0,13.0,7.0,141.0,136.0,116.0,731.0,0,34,0,0,0,0,0,
2819,20240927,3,268,135,877.0,1135,1131.0,-4.0,1410,1400.0,-10.0,41.0,5.0,335.0,329.0,283.0,2398.0,0,0,0,0,0,0,0,
2820,20240902,9,83,124,3442.0,1623,1625.0,2.0,1944,1935.0,-9.0,16.0,4.0,141.0,130.0,110.0,862.0,0,0,0,0,0,0,0,
2821,20240713,5,18,124,2067.0,950,945.0,-5.0,1050,1028.0,-22.0,11.0,4.0,60.0,43.0,28.0,153.0,0,0,0,0,0,0,0,
2822,20240204,7,23,309,662.0,800,749.0,-11.0,1127,1115.0,-12.0,17.0,6.0,147.0,146.0,123.0,1006.0,0,0,0,0,0,0,0,
2823,20240229,5,98,18,1673.0,715,714.0,-1.0,946,933.0,-13.0,16.0,6.0,151.0,139.0,117.0,746.0,0,0,0,0,0,0,0,
2824,20240522,2,256,83,1515.0,921,926.0,5.0,1429,1504.0,35.0,37.0,13.0,188.0,218.0,168.0,1171.0,3,0,30,0,2,0,0,
2825,20241116,14,163,77,2010.0,1805,1815.0,10.0,2240,2233.0,-7.0,13.0,5.0,155.0,138.0,120.0,1067.0,0,0,0,0,0,0,0,
2826,20240619,14,136,77,16.0,1000,1002.0,2.0,1105,1054.0,-11.0,9.0,4.0,65.0,52.0,39.0,239.0,0,0,0,0,0,0,0,
2827,20240207,5,143,18,1393.0,600,553.0,-7.0,859,845.0,-14.0,10.0,8.0,119.0,112.0,94.0,689.0,0,0,0,0,0,0,0,
2828,20240329,12,78,216,5541.0,1803,1753.0,-10.0,1826,1816.0,-10.0,12.0,19.0,83.0,83.0,52.0,240.0,0,0,0,0,0,0,0,
2829,20240730,14,283,224,854.0,800,758.0,-2.0,1110,1102.0,-8.0,11.0,8.0,130.0,124.0,105.0,814.0,0,0,0,0,0,0,0,
2830,20240710,2,98,64,1216.0,1740,1826.0,46.0,1948,2130.0,102.0,78.0,11.0,128.0,184.0,95.0,529.0,0,0,56,0,46,0,0,
2831,20240830,10,224,106,2059.0,1800,1832.0,32.0,2057,2107.0,10.0,17.0,7.0,177.0,155.0,131.0,992.0,0,0,0,0,0,0,0,
2832,20240924,15,40,51,5668.0,1325,1312.0,-13.0,1504,1444.0,-20.0,17.0,12.0,99.0,92.0,63.0,369.0,0,0,0,0,0,0,0,
2833,20241007,9,271,83,3959.0,1018,1018.0,0.0,1137,1130.0,-7.0,18.0,18.0,79.0,72.0,36.0,190.0,0,0,0,0,0,0,0,
2834,20241214,5,18,275,1882.0,955,955.0,0.0,1415,1436.0,21.0,21.0,14.0,200.0,221.0,186.0,1547.0,0,0,21,0,0,0,0,
2835,20240314,6,184,290,2290.0,600,558.0,-2.0,853,856.0,3.0,22.0,9.0,173.0,178.0,147.0,1053.0,0,0,0,0,0,0,0,
2836,20241118,13,64,98,237.0,700,737.0,37.0,855,940.0,45.0,38.0,12.0,115.0,123.0,73.0,529.0,0,0,45,0,0,0,0,
2837,20241220,2,83,183,2267.0,1945,2036.0,51.0,2122,2206.0,44.0,18.0,7.0,97.0,90.0,65.0,460.0,2,0,0,0,42,0,0,
2838,20240721,5,73,18,3160.0,1147,2041.0,534.0,1317,2159.0,522.0,8.0,6.0,90.0,78.0,64.0,373.0,522,0,0,0,0,0,0,
2839,20240617,10,276,163,1716.0,1604,1612.0,8.0,1634,1634.0,0.0,16.0,4.0,90.0,82.0,62.0,368.0,0,0,0,0,0,0,0,
2840,20241121,12,222,273,3443.0,1632,1633.0,1.0,1822,1829.0,7.0,11.0,4.0,110.0,116.0,101.0,569.0,0,0,0,0,0,0,0,
2841,20240817,14,165,186,3235.0,1025,1034.0,9.0,1625,1614.0,-11.0,13.0,4.0,240.0,220.0,203.0,1750.0,0,0,0,0,0,0,0,
2842,20240223,2,38,64,1065.0,610,653.0,43.0,830,911.0,41.0,15.0,11.0,80.0,78.0,52.0,328.0,41,0,0,0,0,0,0,
2843,20240205,1,244,174,4828.0,1745,1740.0,-5.0,1935,1918.0,-17.0,27.0,7.0,110.0,98.0,64.0,431.0,0,0,0,0,0,0,0,
2844,20240724,14,77,38,4253.0,2135,2319.0,104.0,2320,57.0,97.0,15.0,5.0,105.0,98.0,78.0,623.0,64,0,0,0,33,0,0,
2845,20240108,3,256,184,320.0,1149,1141.0,-8.0,1929,,,,,280.0,,,2149.0,0,0,0,0,0,1,0,A
2846,20240403,6,73,254,2826.0,501,452.0,-9.0,736,740.0,4.0,14.0,15.0,155.0,168.0,139.0,879.0,0,0,0,0,0,0,0,
2847,20241001,14,279,163,4744.0,1555,1548.0,-7.0,1710,1659.0,-11.0,19.0,5.0,75.0,71.0,47.0,226.0,0,0,0,0,0,0,0,
2848,20240709,5,276,39,2095.0,1110,1108.0,-2.0,1222,1224.0,2.0,21.0,7.0,72.0,76.0,48.0,290.0,0,0,0,0,0,0,0,
2849,20240705,5,90,276,935.0,1235,1231.0,-4.0,1430,1417.0,-13.0,11.0,5.0,235.0,226.0,210.0,1481.0,0,0,0,0,0,0,0,
2850,20240731,5,165,155,958.0,900,858.0,-2.0,1754,1801.0,7.0,27.0,49.0,354.0,363.0,287.0,2475.0,0,0,0,0,0,0,0,
2851,20241113,15,122,98,3682.0,600,624.0,24.0,759,804.0,5.0,11.0,10.0,119.0,100.0,79.0,605.0,0,0,0,0,0,0,0,
2852,20240202,1,90,13,5253.0,1015,1001.0,-14.0,1152,1135.0,-17.0,16.0,3.0,97.0,94.0,75.0,489.0,0,0,0,0,0,0,0,
2853,20241124,13,79,143,2313.0,1635,1632.0,-3.0,1910,1846.0,-24.0,20.0,5.0,215.0,194.0,169.0,1208.0,0,0,0,0,0,0,0,
2854,20241226,4,82,40,394.0,2316,2313.0,-3.0,458,501.0,3.0,18.0,10.0,222.0,228.0,200.0,1754.0,0,0,0,0,0,0,0,
2855,20240828,14,163,273,4166.0,1310,1312.0,2.0,1445,1438.0,-7.0,20.0,4.0,95.0,86.0,62.0,386.0,0,0,0,0,0,0,0,
2856,20240725,13,98,184,2359.0,830,827.0,-3.0,1120,1116.0,-4.0,25.0,4.0,170.0,169.0,140.0,937.0,0,0,0,0,0,0,0,
2857,20240325,5,256,18,725.0,1132,1132.0,0.0,1840,1832.0,-8.0,14.0,8.0,248.0,240.0,218.0,1892.0,0,0,0,0,0,0,0,
2858,20240615,10,83,163,2701.0,918,926.0,8.0,1013,1016.0,3.0,21.0,7.0,175.0,170.0,142.0,1055.0,0,0,0,0,0,0,0,
2859,20240818,10,8,184,3998.0,705,657.0,-8.0,936,926.0,-10.0,10.0,12.0,151.0,149.0,127.0,852.0,0,0,0,0,0,0,0,
2860,20240613,2,20,165,799.0,1956,2037.0,41.0,2114,2144.0,30.0,15.0,10.0,198.0,187.0,162.0,1242.0,0,0,0,0,30,0,0,
2861,20240404,5,38,18,2112.0,715,708.0,-7.0,925,912.0,-13.0,15.0,5.0,70.0,64.0,44.0,214.0,0,0,0,0,0,0,0,
2862,20240812,14,51,246,6655.0,2140,2158.0,18.0,2230,2240.0,10.0,10.0,5.0,50.0,42.0,27.0,121.0,0,0,0,0,0,0,0,
2863,20240127,13,205,98,1464.0,740,734.0,-6.0,1129,1139.0,10.0,58.0,9.0,169.0,185.0,118.0,1008.0,0,0,0,0,0,0,0,
2864,20240129,4,174,106,171.0,600,550.0,-10.0,901,833.0,-28.0,17.0,5.0,181.0,163.0,141.0,1076.0,0,0,0,0,0,0,0,
2865,20240922,14,51,40,702.0,720,713.0,-7.0,845,834.0,-11.0,13.0,9.0,85.0,81.0,59.0,369.0,0,0,0,0,0,0,0,
2866,20240505,14,82,214,1374.0,810,804.0,-6.0,1035,1018.0,-17.0,10.0,4.0,85.0,74.0,60.0,472.0,0,0,0,0,0,0,0,
2867,20240512,2,244,64,2951.0,2043,2148.0,65.0,2150,2240.0,50.0,12.0,10.0,67.0,52.0,30.0,130.0,0,0,0,0,50,0,0,
2868,20240815,11,79,154,5451.0,743,739.0,-4.0,948,928.0,-20.0,11.0,5.0,125.0,109.0,93.0,634.0,0,0,0,0,0,0,0,
2869,20240427,3,106,256,355.0,1702,1654.0,-8.0,1955,1926.0,-29.0,18.0,3.0,353.0,332.0,311.0,2269.0,0,0,0,0,0,0,0,
2870,20241118,10,184,65,3133.0,2131,2132.0,1.0,2349,2336.0,-13.0,12.0,6.0,138.0,124.0,106.0,802.0,0,0,0,0,0,0,0,
2871,20240620,9,83,192,3396.0,1429,1424.0,-5.0,1601,1545.0,-16.0,13.0,5.0,92.0,81.0,63.0,431.0,0,0,0,0,0,0,0,
2872,20240524,5,205,209,959.0,700,659.0,-1.0,1042,1032.0,-10.0,13.0,5.0,162.0,153.0,135.0,1085.0,0,0,0,0,0,0,0,
2873,20240822,2,249,83,1361.0,603,601.0,-2.0,1117,1110.0,-7.0,16.0,10.0,194.0,189.0,163.0,1345.0,0,0,0,0,0,0,0,
2874,20240219,9,83,68,3436.0,1232,1226.0,-6.0,1418,1403.0,-15.0,19.0,4.0,106.0,97.0,74.0,490.0,0,0,0,0,0,0,0,
2875,20240619,15,174,124,4534.0,1240,1235.0,-5.0,1446,1428.0,-18.0,17.0,7.0,126.0,113.0,89.0,610.0,0,0,0,0,0,0,0,
2876,20240602,2,64,225,2956.0,1645,1644.0,-1.0,1810,1812.0,2.0,16.0,8.0,265.0,268.0,244.0,1773.0,0,0,0,0,0,0,0,
2877,20240715,3,266,268,167.0,1845,1845.0,0.0,2055,2057.0,2.0,23.0,8.0,130.0,132.0,101.0,679.0,0,0,0,0,0,0,0,
2878,20241108,5,244,165,462.0,735,733.0,-2.0,1005,940.0,-25.0,12.0,12.0,330.0,307.0,283.0,2239.0,0,0,0,0,0,0,0,
2879,20240721,2,89,83,2326.0,500,457.0,-3.0,700,642.0,-18.0,13.0,6.0,120.0,105.0,86.0,624.0,0,0,0,0,0,0,0,
2880,20241125,1,18,57,5423.0,1234,1237.0,3.0,1405,1402.0,-3.0,14.0,4.0,91.0,85.0,67.0,457.0,0,0,0,0,0,0,0,
2881,20241101,2,64,194,373.0,905,950.0,45.0,1109,1150.0,41.0,27.0,5.0,124.0,120.0,88.0,650.0,41,0,0,0,0,0,0,
2882,20240621,5,266,276,1128.0,530,522.0,-8.0,833,815.0,-18.0,13.0,8.0,123.0,113.0,92.0,689.0,0,0,0,0,0,0,0,
2883,20240110,15,73,98,3424.0,1921,1911.0,-10.0,2129,2105.0,-24.0,26.0,9.0,128.0,114.0,79.0,569.0,0,0,0,0,0,0,0,
2884,20240810,15,148,40,4726.0,1819,1814.0,-5.0,2038,2007.0,-31.0,11.0,5.0,139.0,113.0,97.0,818.0,0,0,0,0,0,0,0,
2885,20240804,5,18,283,1485.0,1539,1538.0,-1.0,1620,1649.0,29.0,56.0,7.0,101.0,131.0,68.0,484.0,0,0,29,0,0,0,0,
2886,20240410,13,98,293,2301.0,1253,1406.0,73.0,1550,1659.0,69.0,29.0,3.0,177.0,173.0,141.0,997.0,39,0,0,0,30,0,0,
2887,20240515,14,214,136,2405.0,1455,2026.0,331.0,1715,2242.0,327.0,8.0,6.0,140.0,136.0,122.0,804.0,4,0,0,0,323,0,0,
2888,20240704,14,254,148,961.0,1345,1343.0,-2.0,1620,1612.0,-8.0,10.0,11.0,155.0,149.0,128.0,945.0,0,0,0,0,0,0,0,
2889,20240423,14,163,249,2517.0,1225,1216.0,-9.0,1400,1337.0,-23.0,23.0,4.0,95.0,81.0,54.0,345.0,0,0,0,0,0,0,0,
2890,20240130,4,174,221,1761.0,1700,1657.0,-3.0,2001,1952.0,-9.0,17.0,4.0,181.0,175.0,154.0,1035.0,0,0,0,0,0,0,0,
2891,20241217,6,73,254,3952.0,1820,1857.0,37.0,2047,2109.0,22.0,9.0,7.0,147.0,132.0,116.0,879.0,2,0,0,0,20,0,0,
2892,20240107,6,184,206,1431.0,1553,1622.0,29.0,1654,1732.0,38.0,26.0,10.0,121.0,130.0,94.0,551.0,0,0,9,0,29,0,0,
2893,20240622,2,225,40,889.0,850,844.0,-6.0,1656,1717.0,21.0,33.0,15.0,306.0,333.0,285.0,2300.0,0,0,21,0,0,0,0,
2894,20241007,5,165,222,2459.0,1725,1729.0,4.0,1951,1940.0,-11.0,15.0,6.0,146.0,131.0,110.0,834.0,0,0,0,0,0,0,0,
2895,20240720,3,266,16,109.0,1859,1902.0,3.0,2133,2117.0,-16.0,24.0,3.0,214.0,195.0,168.0,1448.0,0,0,0,0,0,0,0,
2896,20240116,5,195,276,2167.0,740,800.0,20.0,1026,1018.0,-8.0,19.0,5.0,226.0,198.0,174.0,1247.0,0,0,0,0,0,0,0,
2897,20240119,5,244,18,2465.0,1505,1505.0,0.0,1638,1630.0,-8.0,19.0,4.0,93.0,85.0,62.0,356.0,0,0,0,0,0,0,0,
2898,20240325,14,77,184,5962.0,1725,1759.0,34.0,2050,2133.0,43.0,11.0,10.0,145.0,154.0,133.0,973.0,3,0,9,0,31,0,0,
2899,20241226,2,184,225,2226.0,1743,1744.0,1.0,2034,2021.0,-13.0,11.0,11.0,291.0,277.0,255.0,1849.0,0,0,0,0,0,0,0,
2900,20240407,15,246,174,5826.0,1032,1027.0,-5.0,1159,1138.0,-21.0,13.0,7.0,87.0,71.0,51.0,292.0,0,0,0,0,0,0,0,
2901,20240804,12,83,260,6245.0,1914,1907.0,-7.0,2244,2235.0,-9.0,25.0,6.0,150.0,148.0,117.0,846.0,0,0,0,0,0,0,0,
2902,20241202,5,174,18,364.0,759,754.0,-5.0,1038,1002.0,-36.0,11.0,5.0,159.0,128.0,112.0,762.0,0,0,0,0,0,0,0,
2903,20240911,12,276,299,3849.0,2115,2111.0,-4.0,2209,2227.0,18.0,41.0,4.0,54.0,76.0,31.0,175.0,18,0,0,0,0,0,0,
2904,20240622,13,163,143,2722.0,1515,1547.0,32.0,2024,2055.0,31.0,21.0,16.0,189.0,188.0,151.0,1222.0,31,0,0,0,0,0,0,
2905,20240207,5,73,184,1164.0,1355,1349.0,-6.0,1600,1540.0,-20.0,11.0,10.0,125.0,111.0,90.0,757.0,0,0,0,0,0,0,0,
2906,20240626,14,273,82,4249.0,1245,1245.0,0.0,1615,1601.0,-14.0,9.0,5.0,150.0,136.0,122.0,948.0,0,0,0,0,0,0,0,
2907,20240214,2,225,259,298.0,1106,1058.0,-8.0,1145,1135.0,-10.0,20.0,3.0,99.0,97.0,74.0,455.0,0,0,0,0,0,0,0,
2908,20240917,2,64,283,3108.0,1104,1252.0,108.0,1158,1338.0,100.0,18.0,6.0,114.0,106.0,82.0,575.0,99,0,0,0,1,0,0,
2909,20240406,14,165,212,2534.0,700,823.0,83.0,950,1126.0,96.0,23.0,4.0,350.0,363.0,336.0,2486.0,83,0,13,0,0,0,0,
2910,20240109,9,194,137,3396.0,1953,1951.0,-2.0,2300,1419.0,,30.0,5.0,187.0,,,1118.0,0,0,0,0,0,0,1,
2911,20240723,13,143,229,2194.0,1209,1229.0,20.0,1601,1703.0,62.0,74.0,5.0,172.0,214.0,135.0,1117.0,18,0,42,0,2,0,0,
2912,20240823,14,256,82,597.0,1040,1037.0,-3.0,1400,1342.0,-18.0,12.0,6.0,140.0,125.0,107.0,853.0,0,0,0,0,0,0,0,
2913,20240826,5,90,205,1303.0,1750,1750.0,0.0,1847,1854.0,7.0,14.0,29.0,117.0,124.0,81.0,528.0,0,0,0,0,0,0,0,
2914,20241104,13,268,165,1962.0,1255,1255.0,0.0,1426,1407.0,-19.0,14.0,6.0,91.0,72.0,52.0,337.0,0,0,0,0,0,0,0,
2915,20240427,2,83,65,398.0,2020,2024.0,4.0,2344,2338.0,-6.0,14.0,7.0,144.0,134.0,113.0,926.0,0,0,0,0,0,0,0,
2916,20240712,13,82,278,1875.0,2120,2134.0,14.0,2252,2257.0,5.0,13.0,9.0,152.0,143.0,121.0,909.0,0,0,0,0,0,0,0,
2917,20240131,5,143,165,780.0,605,554.0,-11.0,759,718.0,-41.0,15.0,10.0,234.0,204.0,179.0,1379.0,0,0,0,0,0,0,0,
2918,20241005,13,256,216,349.0,1400,1352.0,-8.0,2015,2006.0,-9.0,32.0,13.0,255.0,254.0,209.0,1723.0,0,0,0,0,0,0,0,
2919,20240429,14,39,82,1554.0,1800,1755.0,-5.0,1950,1927.0,-23.0,8.0,6.0,110.0,92.0,78.0,649.0,0,0,0,0,0,0,0,
2920,20240409,6,82,184,2802.0,1807,1839.0,32.0,2356,17.0,21.0,16.0,19.0,229.0,218.0,183.0,1546.0,0,0,0,0,21,0,0,
2921,20240227,12,225,249,4831.0,1735,1745.0,10.0,1837,1835.0,-2.0,15.0,4.0,122.0,110.0,91.0,601.0,0,0,0,0,0,0,0,
2922,20240421,12,185,216,5504.0,1046,1035.0,-11.0,1159,1134.0,-25.0,14.0,6.0,133.0,119.0,99.0,594.0,0,0,0,0,0,0,0,
2923,20240512,14,256,283,3497.0,755,757.0,2.0,1335,1314.0,-21.0,14.0,8.0,220.0,197.0,175.0,1557.0,0,0,0,0,0,0,0,
2924,20241026,10,143,165,461.0,1221,1212.0,-9.0,1358,1344.0,-14.0,19.0,5.0,217.0,212.0,188.0,1379.0,0,0,0,0,0,0,0,
2925,20240625,13,52,82,1109.0,1425,1423.0,-2.0,1619,1554.0,-25.0,12.0,9.0,114.0,91.0,70.0,524.0,0,0,0,0,0,0,0,
2926,20240412,12,101,216,5348.0,730,924.0,114.0,933,1120.0,107.0,23.0,14.0,123.0,116.0,79.0,557.0,0,0,0,0,107,0,0,
2927,20240817,5,279,276,1185.0,720,709.0,-11.0,1018,952.0,-26.0,11.0,11.0,118.0,103.0,81.0,588.0,0,0,0,0,0,0,0,
2928,20241002,14,273,225,784.0,805,800.0,-5.0,955,942.0,-13.0,11.0,3.0,110.0,102.0,88.0,621.0,0,0,0,0,0,0,0,
2929,20241010,12,82,67,5577.0,1435,1515.0,40.0,1527,1550.0,23.0,14.0,3.0,52.0,35.0,18.0,73.0,23,0,0,0,0,0,0,
2930,20240603,4,106,291,2396.0,745,735.0,-10.0,911,913.0,2.0,20.0,8.0,86.0,98.0,70.0,393.0,0,0,0,0,0,0,0,
2931,20240630,15,38,79,5834.0,1155,1150.0,-5.0,1451,1444.0,-7.0,16.0,15.0,116.0,114.0,83.0,562.0,0,0,0,0,0,0,0,
2932,20241224,12,216,226,5427.0,1000,1005.0,5.0,1119,1108.0,-11.0,20.0,5.0,79.0,63.0,38.0,130.0,0,0,0,0,0,0,0,
2933,20240428,7,140,267,2870.0,939,945.0,6.0,1129,1125.0,-4.0,5.0,4.0,110.0,100.0,91.0,665.0,0,0,0,0,0,0,0,
2934,20240424,6,18,49,1408.0,725,717.0,-8.0,924,915.0,-9.0,16.0,6.0,119.0,118.0,96.0,712.0,0,0,0,0,0,0,0,
2935,20240112,2,194,51,738.0,2110,2248.0,98.0,2356,115.0,79.0,26.0,5.0,166.0,147.0,116.0,946.0,25,0,0,0,54,0,0,
2936,20241003,15,73,155,4402.0,1749,1746.0,-3.0,2000,1948.0,-12.0,10.0,14.0,131.0,122.0,98.0,589.0,0,0,0,0,0,0,0,
2937,20241113,2,64,229,2316.0,1138,1139.0,1.0,1316,1303.0,-13.0,17.0,6.0,98.0,84.0,61.0,366.0,0,0,0,0,0,0,0,
2938,20240729,2,83,155,820.0,829,825.0,-4.0,1329,1324.0,-5.0,33.0,12.0,240.0,239.0,194.0,1391.0,0,0,0,0,0,0,0,
2939,20240817,13,206,142,2314.0,1230,1231.0,1.0,1603,1603.0,0.0,11.0,6.0,153.0,152.0,135.0,955.0,0,0,0,0,0,0,0,
2940,20241118,14,65,136,1414.0,1645,1643.0,-2.0,1845,1901.0,16.0,10.0,3.0,180.0,198.0,185.0,1000.0,0,0,16,0,0,0,0,
2941,20241115,15,40,155,4566.0,1035,1031.0,-4.0,1159,1134.0,-25.0,17.0,6.0,84.0,63.0,40.0,187.0,0,0,0,0,0,0,0,
2942,20240718,2,224,165,1609.0,1030,1026.0,-4.0,1310,1305.0,-5.0,18.0,19.0,340.0,339.0,302.0,2402.0,0,0,0,0,0,0,0,
2943,20240720,2,83,257,1406.0,2052,,,2200,,,,,68.0,,,247.0,0,0,0,0,0,1,0,A
2944,20240401,2,216,64,627.0,1642,1637.0,-5.0,1940,1918.0,-22.0,20.0,5.0,118.0,101.0,76.0,599.0,0,0,0,0,0,0,0,
2945,20240918,11,73,224,5521.0,1258,1255.0,-3.0,1444,1448.0,4.0,15.0,15.0,106.0,113.0,83.0,507.0,0,0,0,0,0,0,0,
2946,20241231,13,268,98,611.0,1300,1301.0,1.0,2125,2147.0,22.0,24.0,34.0,325.0,346.0,288.0,2565.0,0,0,22,0,0,0,0,
2947,20240307,10,224,254,1118.0,1429,1455.0,26.0,1734,1728.0,-6.0,12.0,5.0,185.0,153.0,136.0,993.0,0,0,0,0,0,0,0,
2948,20240518,12,18,191,4107.0,2200,2204.0,4.0,2158,2221.0,23.0,37.0,3.0,58.0,77.0,37.0,147.0,4,0,19,0,0,0,0,
2949,20240606,2,83,184,1672.0,915,1014.0,59.0,1258,1354.0,56.0,17.0,6.0,163.0,160.0,137.0,985.0,0,0,0,0,56,0,0,
2950,20241107,13,83,143,2670.0,700,710.0,10.0,817,835.0,18.0,30.0,7.0,77.0,85.0,48.0,224.0,10,0,8,0,0,0,0,
2951,20240809,13,143,79,698.0,730,726.0,-4.0,1132,1126.0,-6.0,17.0,3.0,182.0,180.0,160.0,1208.0,0,0,0,0,0,0,0,
2952,20241023,12,242,165,5951.0,1855,1848.0,-7.0,2043,2025.0,-18.0,11.0,12.0,108.0,97.0,74.0,501.0,0,0,0,0,0,0,0,
2953,20240425,7,223,73,2051.0,1146,1137.0,-9.0,1410,1404.0,-6.0,18.0,6.0,144.0,147.0,123.0,850.0,0,0,0,0,0,0,0,
2954,20240506,14,18,82,1533.0,1540,1702.0,82.0,1700,1941.0,161.0,13.0,6.0,200.0,279.0,260.0,1199.0,0,0,161,0,0,0,0,
2955,20240706,2,184,216,557.0,655,648.0,-7.0,901,829.0,-32.0,16.0,10.0,186.0,161.0,135.0,1005.0,0,0,0,0,0,0,0,
2956,20240710,5,155,275,1961.0,1225,1217.0,-8.0,1622,1601.0,-21.0,17.0,6.0,237.0,224.0,201.0,1598.0,0,0,0,0,0,0,0,
2957,20240813,1,290,205,5059.0,636,632.0,-4.0,815,801.0,-14.0,14.0,14.0,159.0,149.0,121.0,860.0,0,0,0,0,0,0,0,
2958,20241127,5,276,52,2046.0,2300,2258.0,-2.0,21,14.0,-7.0,20.0,3.0,81.0,76.0,53.0,347.0,0,0,0,0,0,0,0,
2959,20240613,14,278,163,1821.0,825,820.0,-5.0,950,942.0,-8.0,12.0,6.0,85.0,82.0,64.0,397.0,0,0,0,0,0,0,0,
2960,20241114,14,273,256,3430.0,630,625.0,-5.0,755,813.0,18.0,41.0,2.0,85.0,108.0,65.0,417.0,0,0,18,0,0,0,0,
2961,20240925,2,256,83,1369.0,1426,1420.0,-6.0,1933,1935.0,2.0,33.0,12.0,187.0,195.0,150.0,1171.0,0,0,0,0,0,0,0,
2962,20240801,10,38,163,416.0,642,636.0,-6.0,837,810.0,-27.0,12.0,4.0,235.0,214.0,198.0,1587.0,0,0,0,0,0,0,0,
2963,20241011,2,51,194,1183.0,600,559.0,-1.0,843,832.0,-11.0,14.0,11.0,163.0,153.0,128.0,946.0,0,0,0,0,0,0,0,
2964,20241118,5,64,205,2491.0,615,611.0,-4.0,803,743.0,-20.0,11.0,2.0,168.0,152.0,139.0,930.0,0,0,0,0,0,0,0,
2965,20240509,2,254,64,2018.0,1740,1956.0,136.0,1940,2157.0,137.0,22.0,10.0,120.0,121.0,89.0,600.0,0,0,1,0,136,0,0,
2966,20241114,11,64,53,5483.0,939,932.0,-7.0,1046,1101.0,15.0,57.0,4.0,67.0,89.0,28.0,88.0,0,0,15,0,0,0,0,
2967,20241127,1,53,18,4952.0,1740,1747.0,7.0,1852,1851.0,-1.0,18.0,7.0,72.0,64.0,39.0,192.0,0,0,0,0,0,0,0,
2968,20241013,5,117,18,3133.0,1722,1717.0,-5.0,1845,1825.0,-20.0,11.0,7.0,83.0,68.0,50.0,300.0,0,0,0,0,0,0,0,
2969,20240120,14,211,96,1946.0,1915,1953.0,38.0,2040,2120.0,40.0,16.0,3.0,85.0,87.0,68.0,445.0,0,0,2,0,38,0,0,
2970,20240926,5,205,283,1564.0,905,924.0,19.0,1041,1047.0,6.0,14.0,6.0,96.0,83.0,63.0,448.0,0,0,0,0,0,0,0,
2971,20240421,15,154,98,3621.0,1148,1147.0,-1.0,1423,1405.0,-18.0,15.0,11.0,155.0,138.0,112.0,820.0,0,0,0,0,0,0,0,
2972,20240717,10,106,244,1366.0,1522,1657.0,95.0,1731,2020.0,169.0,87.0,8.0,129.0,203.0,108.0,680.0,0,0,169,0,0,0,0,
2973,20241219,13,224,216,1748.0,1850,1901.0,11.0,2022,2036.0,14.0,20.0,16.0,152.0,155.0,119.0,678.0,0,0,0,0,0,0,0,
2974,20240830,14,64,82,203.0,735,732.0,-3.0,915,856.0,-19.0,25.0,7.0,220.0,204.0,172.0,1337.0,0,0,0,0,0,0,0,
2975,20240316,9,83,164,3338.0,2244,1.0,77.0,2342,45.0,63.0,14.0,2.0,58.0,44.0,28.0,140.0,0,7,0,0,56,0,0,
2976,20240810,14,38,65,697.0,1630,1644.0,14.0,1845,1851.0,6.0,10.0,6.0,75.0,67.0,51.0,337.0,0,0,0,0,0,0,0,
2977,20241112,12,144,143,4800.0,1140,1134.0,-6.0,1340,1319.0,-21.0,10.0,11.0,120.0,105.0,84.0,542.0,0,0,0,0,0,0,0,
2978,20240617,14,51,38,2816.0,2200,2308.0,68.0,2250,2347.0,57.0,14.0,5.0,110.0,99.0,80.0,587.0,15,0,0,0,42,0,0,
